transaction_id,drug_id,hospital_id,transaction_type,quantity,transaction_date,performed_by
DT0001877,DR063,H006,Dispensing,23,2024-10-30,Samira Lotfy
DT0001878,DR089,H006,Dispensing,6,2024-12-03,Youssef Hamouda
DT0001879,DR088,H006,Dispensing,32,2025-01-09,Howaida El-Arabi
DT0001880,DR143,H006,Return,21,2024-07-19,Hani Amin
DT0001881,DR038,H006,Dispensing,4,2024-10-18,Dalia El-Banna
DT0001882,DR126,H006,Return,6,2025-03-02,Amal Lotfy
DT0001883,DR085,H006,Adjustment,14,2024-11-06,Nagwa Gaber
DT0001884,DR102,H006,Dispensing,35,2025-03-21,Yara Mansour
DT0001885,DR161,H006,Purchase,94,2025-02-21,Shereen Shaaban
DT0001886,DR040,H006,Purchase,85,2024-09-22,Amr El-Banna
DT0001887,DR062,H006,Return,23,2024-08-24,Farida El-Gohary
DT0001888,DR075,H006,Return,12,2025-01-02,Ali Mahrous
DT0001889,DR037,H006,Dispensing,37,2025-05-02,Fares El-Shaer
DT0001890,DR084,H006,Dispensing,49,2024-07-31,Niveen Tobar
DT0001891,DR160,H006,Return,9,2024-07-17,Amal Lotfy
DT0001892,DR049,H006,Dispensing,48,2025-04-29,Sobhi Osman
DT0001893,DR101,H006,Dispensing,26,2024-10-19,Magid Ghanem
DT0001894,DR150,H006,Dispensing,35,2024-07-14,May Salem
DT0001895,DR168,H006,Dispensing,39,2024-07-17,Samir El-Naggar
DT0001896,DR005,H006,Adjustment,11,2025-02-26,Abdelhamid Hanafy
DT0001897,DR125,H006,Dispensing,40,2024-08-21,Fatima El-Diwany
DT0001898,DR072,H006,Adjustment,20,2024-06-29,Dalia El-Banna
DT0001899,DR001,H006,Dispensing,19,2025-04-18,Hind Shalaby
DT0001900,DR113,H006,Wastage,9,2024-06-24,Fathy El-Gohary
DT0001901,DR059,H006,Return,22,2024-08-02,Ramzy Rushdy
DT0001902,DR065,H006,Dispensing,25,2025-04-26,Akram Bayoumi
DT0001903,DR140,H006,Purchase,199,2024-08-15,Wassim Amin
DT0001904,DR096,H006,Adjustment,4,2024-12-16,Rozan El-Sayed
DT0001905,DR021,H006,Adjustment,13,2025-01-25,Abdelaziz El-Rashidy
DT0001906,DR111,H006,Purchase,194,2024-12-11,Amal Lotfy
DT0001907,DR041,H006,Wastage,18,2024-05-17,Abdelaziz El-Rashidy
DT0001908,DR140,H006,Wastage,20,2025-03-25,Riham Rashad
DT0001909,DR095,H006,Dispensing,22,2024-09-25,Zaki Khalil
DT0001910,DR101,H006,Dispensing,39,2024-10-11,Fatima El-Diwany
DT0001911,DR029,H006,Dispensing,17,2025-01-19,Sobhi Osman
DT0001912,DR171,H006,Purchase,308,2025-03-31,Ayman Mohamed
DT0001913,DR158,H006,Dispensing,37,2024-08-01,Magid Ghanem
DT0001914,DR129,H006,Dispensing,35,2024-05-13,Wassim Amin
DT0001915,DR109,H006,Wastage,6,2025-03-01,Safaa Hegazy
DT0001916,DR006,H006,Dispensing,47,2024-07-26,Marwan Shehata
DT0001917,DR169,H006,Return,14,2024-05-20,Diaa Gaber
DT0001918,DR127,H006,Dispensing,44,2024-05-20,Soha Gaber
DT0001919,DR071,H006,Return,8,2024-05-23,Karam Morsi
DT0001920,DR063,H006,Return,16,2024-09-01,Samir Shoman
DT0001921,DR099,H006,Wastage,22,2025-05-01,Iman Selim
DT0001922,DR172,H006,Wastage,17,2025-01-20,Hatem Radwan
DT0001923,DR161,H006,Dispensing,36,2024-06-13,Basel Barakat
DT0001924,DR143,H006,Dispensing,31,2024-05-25,Raafat Morsi
DT0001925,DR121,H006,Dispensing,5,2025-01-07,Farida El-Malt
DT0001926,DR037,H006,Purchase,168,2025-02-09,Saad Abdel-Monem
DT0001927,DR013,H006,Dispensing,30,2025-03-26,Hani Amin
DT0001928,DR094,H006,Adjustment,18,2024-05-27,Mahmoud Abdel-Aziz
DT0001929,DR147,H006,Adjustment,27,2024-08-06,Nour El-Zanaty
DT0001930,DR159,H006,Dispensing,37,2024-09-08,Saad El-Sayed
DT0001931,DR102,H006,Dispensing,39,2024-09-29,Fathy El-Arabi
DT0001932,DR102,H006,Dispensing,36,2024-07-12,Hatem Radwan
DT0001933,DR052,H006,Return,9,2025-04-06,Samira Lotfy
DT0001934,DR086,H006,Dispensing,21,2024-09-29,Fathy El-Gohary
DT0001935,DR091,H006,Dispensing,44,2025-03-27,Akram Bayoumi
DT0001936,DR123,H006,Dispensing,15,2024-06-03,Riham Rashad
DT0001937,DR146,H006,Return,6,2025-05-05,Zaki Rushdy
DT0001938,DR065,H006,Dispensing,4,2024-10-11,Safaa El-Banna
DT0001939,DR100,H006,Wastage,22,2025-03-18,Asmaa El-Shaer
DT0001940,DR018,H006,Dispensing,44,2024-06-03,Farida El-Gohary
DT0001941,DR170,H006,Dispensing,42,2025-02-08,Lotfy Attia
DT0001942,DR129,H006,Dispensing,44,2024-12-08,Shereen Shaaban
DT0001943,DR110,H006,Dispensing,2,2025-03-25,Hazem Hassan
DT0001944,DR113,H006,Purchase,270,2024-06-30,Saad Abdel-Monem
DT0001945,DR048,H006,Dispensing,7,2025-01-03,Moneer El-Sherbeny
DT0001946,DR028,H006,Dispensing,170,2024-09-04,Nagy Eid
DT0001947,DR173,H006,Purchase,402,2024-08-13,Zaki Khalil
DT0001948,DR146,H006,Purchase,367,2024-08-27,Khaled El-Hamzawy
DT0001949,DR106,H006,Adjustment,8,2025-03-27,Akram Bayoumi
DT0001950,DR103,H006,Purchase,309,2024-12-05,Riham Rashad
DT0001951,DR039,H006,Dispensing,23,2024-10-19,Nabil Soliman
DT0001952,DR017,H006,Dispensing,39,2024-05-24,Hassan El-Malt
DT0001953,DR070,H006,Adjustment,3,2025-04-29,Walid El-Desouky
DT0001954,DR124,H006,Adjustment,29,2024-06-16,Hazem Hassan
DT0001955,DR070,H006,Return,28,2025-03-20,Nour El-Zanaty
DT0001956,DR005,H006,Dispensing,33,2025-04-27,Omar El-Hariry
DT0001957,DR068,H006,Dispensing,27,2024-05-11,Randa Abdallah
DT0001958,DR155,H006,Dispensing,7,2024-07-11,Magid Ghanem
DT0001959,DR132,H006,Return,16,2024-05-25,Basel Barakat
DT0001960,DR032,H006,Dispensing,16,2025-03-06,Fathy El-Arabi
DT0001961,DR152,H006,Dispensing,13,2024-07-13,Abdelaziz El-Rashidy
DT0001962,DR143,H006,Dispensing,29,2024-08-22,Amr Bayoumi
DT0001963,DR134,H006,Dispensing,22,2024-08-05,Ramzy Rushdy
DT0001964,DR109,H006,Dispensing,47,2024-08-08,Niveen Tobar
DT0001965,DR119,H006,Dispensing,4,2024-09-03,Safaa El-Banna
DT0001966,DR135,H006,Dispensing,184,2025-02-15,Moneer El-Sherbeny
DT0001967,DR116,H006,Dispensing,39,2024-09-07,Nagwa Gaber
DT0001968,DR149,H006,Purchase,348,2025-02-13,Basma Shaaban
DT0001969,DR013,H006,Dispensing,49,2024-05-31,Howaida El-Arabi
DT0001970,DR089,H006,Dispensing,27,2024-07-01,Fathy El-Gohary
DT0001971,DR134,H006,Purchase,293,2024-12-12,Amal Lotfy
DT0001972,DR119,H006,Wastage,6,2024-10-16,Soha Gaber
DT0001973,DR142,H006,Wastage,30,2024-10-10,Hazem Hassan
DT0001974,DR029,H006,Purchase,440,2024-07-22,Ayman Amin
DT0001975,DR125,H006,Dispensing,25,2025-03-20,Nadia Fawzy
DT0001976,DR030,H006,Purchase,328,2024-12-24,Hind Shalaby
DT0001977,DR035,H006,Dispensing,26,2024-09-15,Magid Ghanem
DT0001978,DR023,H006,Purchase,129,2024-06-17,Akram Bayoumi
DT0001979,DR070,H006,Purchase,86,2024-05-28,Amr Bayoumi
DT0001980,DR015,H006,Return,4,2025-02-20,Diaa Gaber
DT0001981,DR122,H006,Dispensing,11,2024-08-07,Saad Abdel-Monem
DT0001982,DR067,H006,Purchase,391,2024-05-23,Asmaa El-Shaer
DT0001983,DR120,H006,Purchase,459,2024-06-10,Nevine Nofal
DT0001984,DR103,H006,Dispensing,19,2024-10-19,Salma Hamouda
DT0001985,DR077,H006,Return,22,2025-03-19,Labib Younis
DT0001986,DR044,H006,Dispensing,15,2025-01-12,Rozan El-Sayed
DT0001987,DR098,H006,Purchase,313,2025-05-04,Basel Barakat
DT0001988,DR171,H006,Dispensing,43,2024-09-26,Niveen Tobar
DT0001989,DR112,H006,Adjustment,29,2025-02-25,Samah Helal
DT0001990,DR047,H006,Dispensing,20,2025-04-28,Saad Abdel-Monem
DT0001991,DR159,H006,Dispensing,17,2024-09-17,Akram Bayoumi
DT0001992,DR054,H006,Dispensing,12,2024-07-06,Youssef Hamouda
DT0001993,DR136,H006,Return,19,2024-12-05,Ziad El-Assar
DT0001994,DR085,H006,Adjustment,30,2024-12-25,Bahaa Ahmed
DT0001995,DR054,H006,Dispensing,48,2024-12-10,Ramzy Rushdy
DT0001996,DR082,H006,Purchase,286,2024-08-08,Nashaat El-Diwany
DT0001997,DR027,H006,Wastage,4,2025-01-11,May Salem
DT0001998,DR041,H006,Return,30,2024-09-28,Amr El-Banna
DT0001999,DR175,H006,Purchase,173,2024-07-21,Khaled El-Hamzawy
DT0002000,DR074,H006,Return,24,2024-11-14,Medhat El-Sawi
DT0002001,DR119,H006,Dispensing,15,2025-04-07,Medhat El-Sawi
DT0002002,DR117,H006,Return,22,2024-10-17,Medhat El-Sawi
DT0002003,DR114,H006,Dispensing,41,2025-02-03,May Salem
DT0002004,DR130,H006,Adjustment,9,2024-05-13,Tharwat El-Banna
DT0002005,DR051,H006,Purchase,245,2024-06-13,Ramzy Ibrahim
DT0002006,DR055,H006,Dispensing,43,2024-08-11,Abdelaziz El-Rashidy
DT0002007,DR128,H006,Return,4,2025-03-07,Hazem Hassan
DT0002008,DR154,H006,Dispensing,48,2025-01-19,Shaimaa Mansour
DT0002009,DR105,H006,Purchase,186,2025-03-21,Fathy El-Gohary
DT0002010,DR007,H006,Dispensing,49,2024-08-07,Ola El-Hariry
DT0002011,DR155,H006,Dispensing,252,2024-10-17,Ghada Farghaly
DT0002012,DR005,H006,Purchase,193,2024-07-26,Diaa Gaber
DT0002013,DR091,H006,Return,16,2025-03-13,Safaa El-Banna
DT0002014,DR054,H006,Dispensing,8,2024-07-05,Wassim Fawzy
DT0002015,DR145,H006,Adjustment,16,2024-06-12,Magid Ghanem
DT0002016,DR160,H006,Purchase,159,2024-06-21,Nagy Eid
DT0002017,DR051,H006,Wastage,6,2025-02-05,Ghada Farghaly
DT0002018,DR016,H006,Adjustment,8,2024-08-31,Hesham Radwan
DT0002019,DR127,H006,Wastage,16,2024-07-24,Amal Lotfy
DT0002020,DR129,H006,Dispensing,48,2025-04-23,Zaki Khalil
DT0002021,DR008,H006,Dispensing,33,2025-03-20,Saad El-Sayed
DT0002022,DR118,H006,Dispensing,38,2024-07-25,Amal Lotfy
DT0002023,DR003,H006,Dispensing,15,2024-06-28,Fatima El-Diwany
DT0002024,DR167,H006,Purchase,366,2024-11-02,Fatima El-Diwany
DT0002025,DR038,H006,Purchase,148,2025-04-08,Abdelaziz El-Rashidy
DT0002026,DR053,H006,Dispensing,22,2024-12-13,Farida El-Gohary
DT0002027,DR101,H006,Dispensing,10,2024-10-31,Asmaa El-Shaer
DT0002028,DR138,H006,Wastage,26,2024-05-20,Walid El-Desouky
DT0002029,DR098,H006,Dispensing,25,2024-11-13,Samir Shoman
DT0002030,DR060,H006,Dispensing,4,2025-04-09,Fares El-Shaer
DT0002031,DR127,H006,Wastage,4,2024-12-09,Zaki Khalil
DT0002032,DR004,H006,Purchase,271,2025-04-19,Mohsen Radwan
DT0002033,DR078,H006,Adjustment,3,2025-01-11,Safaa El-Banna
DT0002034,DR045,H006,Dispensing,46,2024-08-13,Mahmoud Abdel-Aziz
DT0002035,DR100,H006,Dispensing,6,2024-08-26,Hazem Hassan
DT0002036,DR016,H006,Purchase,340,2024-10-22,Samira Lotfy
DT0002037,DR110,H006,Adjustment,1,2024-09-24,Tharwat El-Banna
DT0002038,DR130,H006,Dispensing,35,2025-02-02,Nasr Sorour
DT0002039,DR163,H006,Purchase,181,2024-09-01,Rania Abdel-Aziz
DT0002040,DR052,H006,Dispensing,46,2024-07-12,Mahmoud Abdel-Aziz
DT0002041,DR121,H006,Dispensing,27,2024-05-20,Basma Abdel-Monem
DT0002042,DR053,H006,Adjustment,26,2025-02-17,Maged Farag
DT0002043,DR070,H006,Dispensing,16,2024-12-23,Ramzy Ibrahim
DT0002044,DR144,H006,Dispensing,40,2024-10-24,Dalia El-Banna
DT0002045,DR006,H006,Return,12,2025-02-17,Farida El-Malt
DT0002046,DR078,H006,Wastage,30,2025-04-17,Khaled El-Hamzawy
DT0002047,DR165,H006,Purchase,435,2025-01-05,Ramy Hamza
DT0002048,DR129,H006,Dispensing,30,2024-08-29,Nashaat El-Diwany
DT0002049,DR102,H006,Dispensing,288,2025-04-09,Karam Morsi
DT0002050,DR004,H006,Purchase,483,2024-12-13,Rozan El-Sayed
DT0002051,DR127,H006,Wastage,22,2025-02-09,Amr Bayoumi
DT0002052,DR032,H006,Adjustment,10,2025-01-10,Shaimaa Mansour
DT0002053,DR124,H006,Return,5,2025-03-06,Farida El-Gohary
DT0002054,DR174,H006,Dispensing,23,2025-04-10,Marwan Shehata
DT0002055,DR133,H006,Return,15,2024-05-23,Sobhi Osman
DT0002056,DR148,H006,Dispensing,6,2024-05-15,Sherif Abdel-Monem
DT0002057,DR045,H006,Dispensing,12,2025-03-05,Ali Mahrous
DT0002058,DR095,H006,Dispensing,50,2024-10-24,Samah Helal
DT0002059,DR032,H006,Wastage,3,2024-11-25,Youssef Hamouda
DT0002060,DR042,H006,Return,22,2024-05-13,Lotfy Attia
DT0002061,DR099,H006,Dispensing,47,2025-04-26,Labib Younis
DT0002062,DR125,H006,Purchase,275,2024-09-18,Randa Abdallah
DT0002063,DR035,H006,Dispensing,13,2024-07-20,Hind Shalaby
DT0002064,DR055,H006,Wastage,20,2025-02-07,Ghada Farghaly
DT0002065,DR105,H006,Dispensing,33,2025-01-20,Hesham Radwan
DT0002066,DR030,H006,Adjustment,30,2024-06-11,Nashaat El-Diwany
DT0002067,DR065,H006,Return,8,2024-07-05,Abdelaziz El-Rashidy
DT0002068,DR093,H006,Dispensing,43,2024-12-24,Rozan El-Sayed
DT0002069,DR112,H006,Purchase,484,2024-06-28,Asmaa El-Shaer
DT0002070,DR043,H006,Dispensing,31,2024-09-19,Samer El-Wakeel
DT0002071,DR072,H006,Dispensing,33,2025-03-21,Nada Hassan
DT0002072,DR142,H006,Adjustment,29,2025-02-12,Fathy El-Gohary
DT0002073,DR116,H006,Purchase,293,2024-05-12,Ramzy Ibrahim
DT0002074,DR036,H006,Return,16,2024-09-27,Iman Selim
DT0002075,DR047,H006,Purchase,471,2024-08-22,Nagwa Gaber
DT0002076,DR052,H006,Dispensing,18,2025-02-17,Soha Gaber
DT0002077,DR033,H006,Purchase,498,2025-01-21,Mahmoud Abdel-Aziz
DT0002078,DR025,H006,Dispensing,36,2024-11-30,Youssef Hamouda
DT0002079,DR070,H006,Adjustment,11,2025-01-14,Niveen Tobar
DT0002080,DR061,H006,Dispensing,27,2025-03-29,Iman Selim
DT0002081,DR009,H006,Purchase,173,2025-04-29,Nashaat El-Diwany
DT0002082,DR067,H006,Adjustment,29,2025-01-30,Zaki Khalil
DT0002083,DR015,H006,Dispensing,50,2024-05-10,Maged Farag
DT0002084,DR096,H006,Dispensing,48,2024-05-11,Nadia Fawzy
DT0002085,DR097,H006,Purchase,396,2025-02-10,Rania Abdel-Aziz
DT0002086,DR160,H006,Wastage,22,2024-09-22,Rania Abdel-Aziz
DT0002087,DR106,H006,Dispensing,30,2024-08-30,Karam Morsi
DT0002088,DR080,H006,Dispensing,7,2024-12-28,Basma Shaaban
DT0002089,DR119,H006,Adjustment,6,2025-04-22,Basel Barakat
DT0002090,DR037,H006,Return,12,2024-08-07,Yara El-Tayeb
DT0002091,DR085,H006,Dispensing,35,2024-12-04,Mohsen Radwan
DT0002092,DR048,H006,Adjustment,16,2024-07-23,Basma Shaaban
DT0002093,DR168,H006,Dispensing,26,2024-09-29,Nabil Soliman
DT0002094,DR147,H006,Return,25,2024-11-03,Zaki Rushdy
DT0002095,DR060,H006,Purchase,353,2024-07-02,Rozan El-Sayed
DT0002096,DR069,H006,Dispensing,12,2024-11-19,Shaimaa Mansour
DT0002097,DR155,H006,Dispensing,26,2025-02-10,Walid El-Desouky
DT0002098,DR040,H006,Dispensing,16,2025-03-08,Basma Abdel-Monem
DT0002099,DR172,H006,Purchase,335,2025-02-11,Magid Ghanem
DT0002100,DR106,H006,Purchase,78,2025-04-10,Basma Shaaban
DT0002101,DR034,H007,Adjustment,27,2025-03-16,Nevine Nofal
DT0002102,DR084,H007,Dispensing,39,2024-11-29,Omar El-Hariry
DT0002103,DR163,H007,Adjustment,11,2025-02-22,Amal Lotfy
DT0002104,DR141,H007,Wastage,23,2025-02-05,Amr Bayoumi
DT0002105,DR071,H007,Dispensing,46,2024-07-18,Zaki Khalil
DT0002106,DR068,H007,Adjustment,1,2024-10-31,Mamdouh El-Gohary
DT0002107,DR150,H007,Dispensing,44,2025-02-03,Ramzy Rushdy
DT0002108,DR034,H007,Dispensing,50,2024-12-23,Ayman Mohamed
DT0002109,DR023,H007,Dispensing,130,2025-01-27,Iman Selim
DT0002110,DR059,H007,Dispensing,48,2024-12-15,Ehab El-Gazar
DT0002111,DR040,H007,Dispensing,44,2025-03-20,Dalia El-Banna
DT0002112,DR162,H007,Dispensing,13,2024-09-24,Ramzy Rushdy
DT0002113,DR008,H007,Dispensing,23,2025-03-19,Howaida El-Arabi
DT0002114,DR080,H007,Dispensing,15,2024-08-25,Abdelhamid Hanafy
DT0002115,DR106,H007,Dispensing,44,2025-02-22,Iman Selim
DT0002116,DR083,H007,Dispensing,22,2024-06-05,Ayman Amin
DT0002117,DR077,H007,Dispensing,40,2024-11-24,Raafat Morsi
DT0002118,DR118,H007,Dispensing,21,2024-12-03,Farida El-Gohary
DT0002119,DR035,H007,Purchase,266,2024-11-30,Ola El-Hariry
DT0002120,DR019,H007,Dispensing,21,2025-03-22,Yara Mansour
DT0002121,DR171,H007,Purchase,212,2025-03-11,Hind Shalaby
DT0002122,DR145,H007,Purchase,462,2025-03-26,Shereen Shaaban
DT0002123,DR103,H007,Dispensing,30,2025-02-16,Salma Hamouda
DT0002124,DR095,H007,Dispensing,18,2024-10-26,Ghada Farghaly
DT0002125,DR104,H007,Dispensing,15,2025-01-02,Safaa El-Banna
DT0002126,DR095,H007,Purchase,126,2025-03-28,Rania Abdel-Aziz
DT0002127,DR068,H007,Dispensing,14,2024-11-21,Walid El-Desouky
DT0002128,DR064,H007,Purchase,426,2024-12-14,Salma Hatem
DT0002129,DR026,H007,Dispensing,12,2024-11-19,Ramzy Rushdy
DT0002130,DR060,H007,Return,10,2025-01-14,Diaa Gaber
DT0002131,DR133,H007,Dispensing,2,2024-07-31,Mohsen Radwan
DT0002132,DR092,H007,Dispensing,12,2025-03-10,Sobhi Osman
DT0002133,DR174,H007,Wastage,23,2024-12-26,Sobhi Osman
DT0002134,DR135,H007,Adjustment,2,2024-09-14,Amr El-Banna
DT0002135,DR095,H007,Wastage,4,2024-08-23,Hesham Radwan
DT0002136,DR174,H007,Dispensing,24,2024-11-07,Soha Gaber
DT0002137,DR124,H007,Wastage,5,2024-06-28,Nabil Soliman
DT0002138,DR113,H007,Purchase,413,2024-05-30,Samer Metwally
DT0002139,DR170,H007,Dispensing,3,2024-11-23,Nasr Sorour
DT0002140,DR070,H007,Purchase,397,2024-07-09,Hassan El-Malt
DT0002141,DR076,H007,Purchase,443,2024-05-18,Zaki Khalil
DT0002142,DR037,H007,Dispensing,15,2024-07-17,Sobhi Eid
DT0002143,DR030,H007,Wastage,20,2025-01-22,Wassim Fawzy
DT0002144,DR067,H007,Dispensing,12,2025-01-05,Magid Ghanem
DT0002145,DR146,H007,Dispensing,12,2024-05-26,Safaa Hegazy
DT0002146,DR007,H007,Dispensing,49,2024-05-28,Moneer El-Sherbeny
DT0002147,DR040,H007,Wastage,27,2024-10-23,Fatima El-Diwany
DT0002148,DR057,H007,Dispensing,46,2024-07-02,Nagy Eid
DT0002149,DR169,H007,Return,19,2025-04-27,Nabil Soliman
DT0002150,DR040,H007,Purchase,110,2024-07-01,Nour El-Zanaty
DT0002151,DR122,H007,Dispensing,26,2024-10-21,Raafat Morsi
DT0002152,DR161,H007,Dispensing,10,2024-11-27,Fares El-Shaer
DT0002153,DR043,H007,Purchase,131,2024-06-09,Wassim Fawzy
DT0002154,DR128,H007,Dispensing,21,2024-10-29,Niveen Tobar
DT0002155,DR173,H007,Return,29,2024-10-28,Khadija Fawzy
DT0002156,DR157,H007,Return,13,2025-02-13,Samer El-Wakeel
DT0002157,DR162,H007,Wastage,7,2024-12-02,Abdelaziz El-Rashidy
DT0002158,DR086,H007,Dispensing,7,2025-01-22,Basma Shaaban
DT0002159,DR001,H007,Dispensing,48,2025-02-19,Dalia El-Banna
DT0002160,DR008,H007,Dispensing,44,2024-07-07,Samer El-Wakeel
DT0002161,DR163,H007,Adjustment,4,2025-01-05,Raafat Morsi
DT0002162,DR149,H007,Adjustment,19,2024-12-15,Hazem Hassan
DT0002163,DR027,H007,Return,12,2025-01-01,Nagy Eid
DT0002164,DR020,H007,Purchase,142,2024-09-05,Ziad El-Assar
DT0002165,DR160,H007,Dispensing,4,2024-10-28,Samir El-Naggar
DT0002166,DR129,H007,Purchase,216,2025-03-05,Basma Shaaban
DT0002167,DR029,H007,Purchase,302,2024-10-05,Samira Lotfy
DT0002168,DR049,H007,Purchase,327,2024-11-19,Farida El-Gohary
DT0002169,DR011,H007,Wastage,15,2025-02-23,Maged Farag
DT0002170,DR119,H007,Dispensing,30,2024-11-30,Fathy El-Arabi
DT0002171,DR022,H007,Dispensing,26,2024-07-13,Soha Gaber
DT0002172,DR142,H007,Wastage,3,2024-05-20,Bahaa Ahmed
DT0002173,DR061,H007,Adjustment,12,2025-03-06,Raafat Morsi
DT0002174,DR116,H007,Dispensing,48,2025-02-10,Farida El-Malt
DT0002175,DR169,H007,Dispensing,47,2024-10-26,Aisha Ali
DT0002176,DR005,H007,Wastage,11,2024-07-01,Medhat El-Sawi
DT0002177,DR129,H007,Dispensing,48,2025-01-05,Walid El-Desouky
DT0002178,DR088,H007,Return,25,2025-01-30,Ola El-Hariry
DT0002179,DR118,H007,Wastage,5,2024-12-17,Salma Hatem
DT0002180,DR168,H007,Dispensing,25,2024-07-23,Samer El-Wakeel
DT0002181,DR044,H007,Wastage,2,2024-06-25,Saad El-Sayed
DT0002182,DR087,H007,Dispensing,42,2024-10-06,Farida El-Gohary
DT0002183,DR032,H007,Purchase,289,2024-07-26,Nadia Fawzy
DT0002184,DR012,H007,Wastage,28,2025-04-19,Raafat Mahrous
DT0002185,DR002,H007,Purchase,164,2024-12-21,Hatem Radwan
DT0002186,DR099,H007,Dispensing,46,2024-08-01,Abdelaziz El-Rashidy
DT0002187,DR117,H007,Dispensing,49,2024-11-01,Zaki Rushdy
DT0002188,DR157,H007,Dispensing,44,2025-01-08,Samir Shoman
DT0002189,DR062,H007,Dispensing,5,2025-02-01,Yara Mansour
DT0002190,DR158,H007,Adjustment,21,2024-12-30,Lamia Ismail
DT0002191,DR160,H007,Dispensing,30,2024-12-24,Zaki Rushdy
DT0002192,DR034,H007,Adjustment,5,2024-09-20,Nagwa Gaber
DT0002193,DR068,H007,Dispensing,35,2024-10-19,Ramzy Ibrahim
DT0002194,DR032,H007,Purchase,254,2024-06-07,Mamdouh El-Gohary
DT0002195,DR065,H007,Dispensing,17,2024-08-16,Samer El-Wakeel
DT0002196,DR154,H007,Dispensing,26,2024-07-02,Dalia El-Banna
DT0002197,DR133,H007,Purchase,57,2024-05-14,Mahmoud Abdel-Aziz
DT0002198,DR061,H007,Dispensing,39,2025-01-05,Moneer El-Sherbeny
DT0002199,DR018,H007,Wastage,26,2025-01-03,Fares El-Shaer
DT0002200,DR175,H007,Wastage,18,2024-09-13,Lotfy Attia
DT0002201,DR071,H007,Dispensing,41,2024-07-21,Zaki Khalil
DT0002202,DR037,H007,Dispensing,47,2024-08-29,Lamia Ismail
DT0002203,DR127,H007,Purchase,162,2025-05-09,Ehab El-Gazar
DT0002204,DR019,H007,Dispensing,4,2025-03-10,Ola El-Hariry
DT0002205,DR003,H007,Dispensing,40,2024-07-18,Wassim Fawzy
DT0002206,DR098,H007,Dispensing,44,2025-02-03,Sobhi Osman
DT0002207,DR158,H007,Dispensing,12,2025-05-06,Lamia Ismail
DT0002208,DR093,H007,Dispensing,21,2025-02-11,Shaimaa Mansour
DT0002209,DR121,H007,Adjustment,23,2025-03-18,Yara El-Tayeb
DT0002210,DR049,H007,Dispensing,249,2024-09-06,Basel Ali
DT0002211,DR029,H007,Purchase,486,2025-02-21,Ayman Mohamed
DT0002212,DR134,H007,Dispensing,24,2025-01-25,Akram Bayoumi
DT0002213,DR087,H007,Dispensing,39,2024-06-27,Hani Amin
DT0002214,DR017,H007,Return,22,2024-09-16,Medhat El-Sawi
DT0002215,DR058,H007,Dispensing,2,2024-07-09,Lotfy Attia
DT0002216,DR027,H007,Dispensing,11,2025-03-04,Sobhi Osman
DT0002217,DR168,H007,Dispensing,10,2024-12-15,Hassan El-Malt
DT0002218,DR136,H007,Adjustment,17,2024-06-28,Basel Barakat
DT0002219,DR125,H007,Wastage,24,2025-01-15,Ramzy Ibrahim
DT0002220,DR170,H007,Dispensing,10,2024-09-01,Farida El-Gohary
DT0002221,DR106,H007,Return,25,2024-10-14,Mohsen Radwan
DT0002222,DR072,H007,Return,18,2024-05-30,Zaki Rushdy
DT0002223,DR160,H007,Dispensing,37,2024-06-06,Youssef Hamouda
DT0002224,DR027,H007,Dispensing,47,2024-07-01,Ola El-Hariry
DT0002225,DR043,H007,Wastage,2,2025-03-07,Aisha Ali
DT0002226,DR008,H007,Dispensing,29,2024-10-28,Shereen Shaaban
DT0002227,DR041,H007,Dispensing,31,2025-04-12,Marwan Ramadan
DT0002228,DR044,H007,Dispensing,27,2024-11-14,Asmaa El-Shaer
DT0002229,DR045,H007,Return,30,2024-07-14,Khadija Fawzy
DT0002230,DR073,H007,Dispensing,41,2024-05-17,Asmaa El-Shaer
DT0002231,DR054,H007,Dispensing,15,2025-05-03,Lamia Ali
DT0002232,DR075,H007,Dispensing,7,2024-07-03,Amr El-Banna
DT0002233,DR044,H007,Dispensing,2,2024-05-20,Ehab El-Gazar
DT0002234,DR063,H007,Dispensing,43,2025-02-01,Ramzy Rushdy
DT0002235,DR087,H007,Dispensing,3,2024-05-24,Sobhi Eid
DT0002236,DR115,H007,Dispensing,36,2025-03-27,Farida El-Gohary
DT0002237,DR067,H007,Dispensing,27,2024-09-05,Ola El-Hariry
DT0002238,DR022,H007,Dispensing,46,2025-04-22,Lotfy Attia
DT0002239,DR161,H007,Wastage,18,2024-11-02,Marwan Shehata
DT0002240,DR035,H007,Purchase,293,2024-11-12,Dalia El-Banna
DT0002241,DR105,H007,Wastage,22,2025-05-04,Magid Ghanem
DT0002242,DR139,H007,Dispensing,31,2024-05-12,May Salem
DT0002243,DR156,H007,Dispensing,32,2024-08-09,Yara El-Tayeb
DT0002244,DR009,H007,Dispensing,14,2024-09-10,Samer Metwally
DT0002245,DR088,H007,Purchase,178,2024-06-23,Medhat El-Sawi
DT0002246,DR150,H007,Purchase,174,2024-09-04,Asmaa El-Shaer
DT0002247,DR041,H007,Dispensing,48,2024-08-26,Karam Morsi
DT0002248,DR088,H007,Dispensing,34,2024-10-07,Medhat El-Sawi
DT0002249,DR172,H007,Dispensing,30,2025-03-09,Lamia Ismail
